Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
10.10.2024 17:00;10.10.2024 17:15:00;1.117,00;506,75;1.001,50;6.296,25;1.121,25;21,75;-;1.749,75;1.092,25;1.367,50;45;316,5
10.10.2024 17:15;10.10.2024 17:30:00;1.124,25;550;1.022,75;6.016,00;881,25;21,75;-;1.777,00;1.091,25;1.359,50;131,25;316,5
10.10.2024 17:30;10.10.2024 17:45:00;1.127,00;613;1.039,50;5.810,50;607,5;21,75;-;1.807,25;1.105,00;1.363,25;346,75;322
10.10.2024 17:45;10.10.2024 18:00:00;1.127,25;617,5;1.053,25;5.652,00;368,25;21,75;-;1.818,75;1.148,50;1.383,50;665,5;357,75
10.10.2024 18:00;10.10.2024 18:15:00;1.129,25;568,5;1.144,00;5.534,75;180,75;21,75;-;1.823,75;1.151,50;1.375,75;909;365
10.10.2024 18:15;10.10.2024 18:30:00;1.126,25;576,25;1.157,75;5.583,25;55,75;21,75;-;1.835,50;1.159,75;1.383,25;1.206,50;364,25
10.10.2024 18:30;10.10.2024 18:45:00;1.127,25;600,75;1.126,00;5.483,00;9,5;21,75;-;1.841,75;1.146,00;1.411,50;1.246,25;364
10.10.2024 18:45;10.10.2024 19:00:00;1.128,00;640,25;1.095,25;5.316,00;0,75;20,5;-;1.850,75;1.149,50;1.512,50;1.531,75;365,75
10.10.2024 19:00;10.10.2024 19:15:00;1.127,00;614,5;1.112,00;5.227,75;0;20,5;-;1.858,75;1.130,00;1.555,75;1.327,25;367
10.10.2024 19:15;10.10.2024 19:30:00;1.119,50;593,5;1.177,25;5.103,00;0;20,5;-;1.866,75;1.102,75;1.553,25;1.432,25;367,75
10.10.2024 19:30;10.10.2024 19:45:00;1.118,25;581,5;1.156,25;5.004,75;0;20,5;-;1.870,50;1.087,75;1.554,25;1.405,00;366,75
10.10.2024 19:45;10.10.2024 20:00:00;1.115,25;575,5;1.095,75;4.854,00;0;20,5;-;1.870,50;1.060,75;1.559,00;1.352,00;365,5
10.10.2024 20:00;10.10.2024 20:15:00;1.114,00;611,5;1.199,00;4.713,75;0;20,5;-;1.916,25;1.039,50;1.530,00;1.241,25;365,75
10.10.2024 20:15;10.10.2024 20:30:00;1.102,25;580,25;1.272,00;4.656,25;0;20,5;-;1.908,75;1.027,25;1.476,25;1.174,25;366,25
10.10.2024 20:30;10.10.2024 20:45:00;1.098,00;550,25;1.339,25;4.521,25;0;20,5;-;1.910,50;1.007,00;1.466,25;1.038,00;361,5
10.10.2024 20:45;10.10.2024 21:00:00;1.095,50;548,5;1.355,00;4.434,50;0;20,5;-;1.911,75;983;1.467,75;821;325
10.10.2024 21:00;10.10.2024 21:15:00;1.093,75;574,75;1.345,50;4.303,25;0;20,5;-;1.927,00;920;1.413,50;908,75;322,75
10.10.2024 21:15;10.10.2024 21:30:00;1.079,00;549;1.372,00;4.251,00;0;20,5;-;1.928,00;861,75;1.412,50;710;323
10.10.2024 21:30;10.10.2024 21:45:00;1.073,00;527,5;1.376,25;4.155,25;0;20,5;-;1.944,00;822,5;1.383,75;393,75;320,75
10.10.2024 21:45;10.10.2024 22:00:00;1.071,75;534,75;1.363,50;4.025,00;0;20,5;-;1.963,25;800,75;1.375,00;270,25;321,5
10.10.2024 22:00;10.10.2024 22:15:00;1.067,75;546,25;1.487,75;3.734,75;0;20,5;-;1.933,25;740,5;1.336,50;544,5;324,25
10.10.2024 22:15;10.10.2024 22:30:00;1.057,00;546,25;1.515,50;3.660,50;0;20,5;-;1.908,25;655;1.329,75;480,5;322,75
10.10.2024 22:30;10.10.2024 22:45:00;1.053,75;565;1.530,50;3.575,25;0;20,5;-;1.941,50;623,5;1.285,50;467,5;322,75
10.10.2024 22:45;10.10.2024 23:00:00;1.053,25;541,25;1.554,25;3.502,25;0;20,5;-;1.958,75;598,75;1.227,25;326,75;321,25
10.10.2024 23:00;10.10.2024 23:15:00;1.050,00;586;1.593,25;3.500,00;0;20,5;-;1.936,50;555;1.152,50;267,5;315,5
10.10.2024 23:15;10.10.2024 23:30:00;1.041,50;563,75;1.555,75;3.385,25;0;20,5;-;1.944,50;551,75;1.140,75;225,75;313,25
10.10.2024 23:30;10.10.2024 23:45:00;1.040,50;564;1.499,00;3.300,25;0;20,5;-;1.937,00;538,25;1.132,00;106;313,5
10.10.2024 23:45;11.10.2024 00:00:00;1.039,75;565;1.530,75;3.279,75;0;20,5;-;1.993,00;525;1.135,50;41,25;316,5
11.10.2024 00:00;11.10.2024 00:15:00;1.039,25;596,5;1.514,50;3.188,00;0;21,25;-;2.168,50;489,25;1.065,75;92,25;323,5
11.10.2024 00:15;11.10.2024 00:30:00;1.037,00;574;1.502,75;3.108,25;0;21,25;-;2.208,75;467,25;1.071,50;36;325
11.10.2024 00:30;11.10.2024 00:45:00;1.037,50;486;1.495,00;3.068,25;0;21,25;-;2.243,00;445;1.070,75;4,75;324,5
11.10.2024 00:45;11.10.2024 01:00:00;1.036,50;499;1.498,75;3.043,00;0;21,25;-;2.256,00;436,5;1.026,00;1;324,75
11.10.2024 01:00;11.10.2024 01:15:00;1.037,50;539,5;1.530,75;3.057,25;0;21,25;-;2.227,00;440,75;947,75;14;327
11.10.2024 01:15;11.10.2024 01:30:00;1.041,50;492,75;1.575,25;3.061,50;0;21,25;-;2.186,50;441;905,5;1,5;327,25
11.10.2024 01:30;11.10.2024 01:45:00;1.044,25;517;1.589,50;3.063,25;0;21,25;-;2.180,00;439,25;887,5;8;325
11.10.2024 01:45;11.10.2024 02:00:00;1.045,00;486;1.726,25;2.963,00;0;21,25;-;2.177,50;434,75;844,5;11,25;324,75
11.10.2024 02:00;11.10.2024 02:15:00;1.047,00;498,25;1.745,00;2.926,75;0;21,25;-;2.193,25;362,75;826,75;5,75;320,75
11.10.2024 02:15;11.10.2024 02:30:00;1.050,50;474,5;1.712,00;2.887,25;0;21,25;-;2.195,50;359,5;810,5;1,75;316,75
11.10.2024 02:30;11.10.2024 02:45:00;1.054,75;469,5;1.638,50;2.920,50;0;21,25;-;2.169,50;364,25;802,5;1,5;313,75
11.10.2024 02:45;11.10.2024 03:00:00;1.055,75;446,5;1.689,50;3.052,50;0;21,25;-;2.103,75;363;804,25;1,25;312,75
11.10.2024 03:00;11.10.2024 03:15:00;1.057,00;467;1.680,00;3.125,00;0;20,5;-;2.067,75;371;796,75;3,25;313
11.10.2024 03:15;11.10.2024 03:30:00;1.068,50;454;1.667,75;3.118,50;0;20,5;-;2.093,25;372,25;800,75;2;313,75
11.10.2024 03:30;11.10.2024 03:45:00;1.075,75;470;1.663,25;3.073,00;0;20,5;-;2.142,50;368,75;811;10;317
11.10.2024 03:45;11.10.2024 04:00:00;1.078,25;472,5;1.731,00;3.002,25;0;20,5;-;2.158,25;370,5;833,75;10;311,75
11.10.2024 04:00;11.10.2024 04:15:00;1.081,00;491,25;1.590,00;2.952,75;0;20,5;-;2.132,75;372;847,25;10,25;311,5
11.10.2024 04:15;11.10.2024 04:30:00;1.085,50;491,25;1.549,50;2.969,75;0;20,5;-;2.143,75;375,75;864,75;5,75;314,25
11.10.2024 04:30;11.10.2024 04:45:00;1.089,00;483,25;1.638,75;3.055,50;0;20,5;-;2.213,50;382,5;902,75;3;314,75
11.10.2024 04:45;11.10.2024 05:00:00;1.090,00;468,25;1.618,00;3.119,75;0;20,5;-;2.277,50;384,75;929,5;63,5;314,75
11.10.2024 05:00;11.10.2024 05:15:00;1.094,50;495;1.643,00;3.109,25;0;20,5;-;2.374,25;387,25;991;26,25;314,75
11.10.2024 05:15;11.10.2024 05:30:00;1.106,25;513,25;1.657,00;3.124,75;0;20,5;-;2.456,25;401;1.031,00;50,5;313,75
11.10.2024 05:30;11.10.2024 05:45:00;1.109,75;526;1.604,00;3.103,50;0;20,5;-;2.516,50;454,25;1.042,50;83,75;314
11.10.2024 05:45;11.10.2024 06:00:00;1.112,25;541;1.672,75;3.081,75;0;20,5;-;2.561,25;533,25;1.124,50;166,5;313,25
11.10.2024 06:00;11.10.2024 06:15:00;1.118,50;503,5;1.627,50;3.006,50;0;20,5;-;2.579,50;595,75;1.298,25;141,5;316
11.10.2024 06:15;11.10.2024 06:30:00;1.124,25;521,5;1.581,75;2.966,00;0;20,5;-;2.585,25;663,5;1.385,75;472;318,75
11.10.2024 06:30;11.10.2024 06:45:00;1.128,75;538,75;1.650,50;3.042,75;0;20,5;-;2.590,50;683,75;1.471,75;724,5;320
11.10.2024 06:45;11.10.2024 07:00:00;1.133,00;579,5;1.646,00;3.125,25;0;20,5;-;2.606,00;694,5;1.494,00;1.013,75;318,25
11.10.2024 07:00;11.10.2024 07:15:00;1.135,75;576,75;1.585,75;3.076,50;0,25;20,5;-;2.660,25;722,75;1.554,50;1.336,00;315
11.10.2024 07:15;11.10.2024 07:30:00;1.136,75;580,25;1.445,50;3.054,00;11,25;20,5;-;2.733,25;757,25;1.552,00;1.381,25;315
11.10.2024 07:30;11.10.2024 07:45:00;1.129,75;644;1.418,00;2.980,00;31,75;20,5;-;2.757,50;763,25;1.566,25;1.515,50;315
11.10.2024 07:45;11.10.2024 08:00:00;1.127,00;615,25;1.533,75;2.828,25;111;20,5;-;2.804,50;773,75;1.612,50;1.442,75;315,5
11.10.2024 08:00;11.10.2024 08:15:00;1.127,25;597,5;1.607,25;2.689,50;302,75;20,5;-;2.814,00;791,75;1.566,00;1.388,50;317
11.10.2024 08:15;11.10.2024 08:30:00;1.125,75;594;1.540,75;2.567,50;578,5;20,5;-;2.802,25;807,25;1.468,75;1.356,25;318,25
11.10.2024 08:30;11.10.2024 08:45:00;1.118,25;597,25;1.449,50;2.371,75;898,25;20,5;-;2.803,25;820,25;1.437,50;1.427,50;318,25
11.10.2024 08:45;11.10.2024 09:00:00;1.114,00;623,75;1.451,25;2.171,00;1.234,25;20,5;-;2.805,75;839;1.454,75;1.269,00;321
11.10.2024 09:00;11.10.2024 09:15:00;1.107,75;682,75;1.332,75;2.036,50;1.622,25;20,5;-;2.756,00;859;1.406,75;1.204,00;322
11.10.2024 09:15;11.10.2024 09:30:00;1.105,25;595,25;1.417,75;1.866,25;2.092,00;20,5;-;2.696,75;862,25;1.370,00;1.119,75;322,5
11.10.2024 09:30;11.10.2024 09:45:00;1.090,50;564;1.334,50;1.726,50;2.524,50;20,5;-;2.676,00;864,75;1.351,75;1.168,75;336
11.10.2024 09:45;11.10.2024 10:00:00;1.086,50;530,5;1.295,25;1.621,25;3.017,50;20,5;-;2.640,00;849,75;1.301,75;937,75;420,75
11.10.2024 10:00;11.10.2024 10:15:00;1.084,50;554,5;1.272,75;1.532,25;3.476,75;20,5;-;2.620,50;796;1.213,75;684,5;441
11.10.2024 10:15;11.10.2024 10:30:00;1.083,00;552,25;1.281,75;1.441,00;3.917,25;20,5;-;2.613,75;746,75;1.135,25;373,75;440,75
11.10.2024 10:30;11.10.2024 10:45:00;1.074,25;531,75;1.242,50;1.370,50;4.357,00;20,5;-;2.602,00;675,75;1.061,25;130,75;440,25
11.10.2024 10:45;11.10.2024 11:00:00;1.074,00;528;1.269,00;1.350,25;4.723,50;20,5;-;2.543,50;577,75;996,25;70,75;439,75
11.10.2024 11:00;11.10.2024 11:15:00;1.070,25;647,25;1.201,00;1.414,25;5.048,50;20,5;-;2.435,50;525,75;950,75;133;443,75
11.10.2024 11:15;11.10.2024 11:30:00;1.071,25;529,5;1.245,50;1.473,25;5.380,75;20,5;-;2.352,00;497,75;943,5;52,5;443,5
11.10.2024 11:30;11.10.2024 11:45:00;1.065,75;505,25;1.349,75;1.590,50;5.683,75;20,5;-;2.253,25;490;960;4;403,75
11.10.2024 11:45;11.10.2024 12:00:00;1.066,75;507;1.354,25;1.669,50;5.925,75;20,5;-;2.206,50;488,25;970,25;5,25;391,25
11.10.2024 12:00;11.10.2024 12:15:00;1.062,00;512,75;1.395,00;1.755,25;6.254,25;20,5;-;2.142,75;490,25;927,75;5,25;390,5
11.10.2024 12:15;11.10.2024 12:30:00;1.060,00;519,25;1.456,25;1.883,25;6.153,50;20,5;-;2.086,00;482,75;908,5;7,75;386,5
11.10.2024 12:30;11.10.2024 12:45:00;1.063,50;531,75;1.362,75;1.929,75;6.211,75;20,5;-;2.035,50;480,75;895;1,75;387,5
11.10.2024 12:45;11.10.2024 13:00:00;1.067,25;521,25;1.453,75;1.966,00;6.171,50;20,5;-;1.832,50;494,75;896,5;1;386,75
11.10.2024 13:00;11.10.2024 13:15:00;1.068,00;538,25;1.373,50;2.109,75;6.153,00;20,5;-;1.789,75;495,25;900,75;0,5;383,75
11.10.2024 13:15;11.10.2024 13:30:00;1.072,25;522;1.413,75;2.203,25;6.088,25;20,5;-;1.775,75;492;904,5;0,5;382,5
11.10.2024 13:30;11.10.2024 13:45:00;1.075,75;519,5;1.343,00;2.278,00;6.029,25;20,5;-;1.798,00;495,75;901,5;0,5;382,75
11.10.2024 13:45;11.10.2024 14:00:00;1.078,75;511,75;1.320,00;2.363,25;5.975,75;20,5;-;1.797,50;498;871,75;0,5;383,75
11.10.2024 14:00;11.10.2024 14:15:00;1.081,00;525,75;1.378,00;2.450,75;5.829,50;20,5;-;1.799,75;523;822;0,5;382,75
11.10.2024 14:15;11.10.2024 14:30:00;1.084,50;543,25;1.442,00;2.471,75;5.734,75;20,5;-;1.921,25;530,5;814,75;4,25;383,5
11.10.2024 14:30;11.10.2024 14:45:00;1.093,25;544;1.461,50;2.508,50;5.611,00;20,5;-;1.938,50;523,5;811,75;4,5;341,25
11.10.2024 14:45;11.10.2024 15:00:00;1.095,25;578;1.476,25;2.494,50;5.415,25;20,5;-;1.998,50;521,75;826,75;7,75;311,75
11.10.2024 15:00;11.10.2024 15:15:00;1.098,00;522;1.620,50;2.369,50;5.160,50;20,5;-;2.064,00;487,75;806;4;323,25
11.10.2024 15:15;11.10.2024 15:30:00;1.101,25;540,75;1.532,75;2.246,00;4.895,00;20,5;-;2.151,75;468,75;836;39,25;363,5
11.10.2024 15:30;11.10.2024 15:45:00;1.107,50;549,5;1.465,25;2.117,00;4.510,75;20,5;-;2.207,25;473,25;894,25;34;369,5
11.10.2024 15:45;11.10.2024 16:00:00;1.110,00;556,5;1.470,25;2.037,50;4.157,50;22,25;-;2.362,75;499,75;933,25;42,5;371,5
11.10.2024 16:00;11.10.2024 16:15:00;1.111,00;533,5;1.347,50;1.938,50;3.796,75;23;-;2.477,75;537,25;968,75;32,75;372,25
11.10.2024 16:15;11.10.2024 16:30:00;1.116,75;583,5;1.305,25;1.850,00;3.402,50;23;-;2.514,25;567,75;1.008,25;86,75;372
11.10.2024 16:30;11.10.2024 16:45:00;1.122,00;594,25;1.267,25;1.822,00;2.941,75;23;-;2.562,75;661;1.024,50;157;373,25
11.10.2024 16:45;11.10.2024 17:00:00;1.127,00;609,75;1.250,75;1.830,00;2.458,50;23;-;2.574,75;754,75;1.122,75;401,5;371,5
11.10.2024 17:00;11.10.2024 17:15:00;1.134,00;523,5;1.372,00;1.745,50;1.980,75;23;-;2.557,75;847,75;1.470,75;481,75;374
11.10.2024 17:15;11.10.2024 17:30:00;1.138,00;544,75;1.360,00;1.631,75;1.497,50;23;-;2.568,50;871,5;1.542,75;864;375,5
11.10.2024 17:30;11.10.2024 17:45:00;1.139,75;566;1.447,00;1.549,50;1.040,75;23;-;2.632,50;915,5;1.599,50;1.108,00;351,5
11.10.2024 17:45;11.10.2024 18:00:00;1.138,50;595,75;1.411,75;1.508,75;639;23;-;2.684,25;927;1.676,25;1.358,00;329,75
11.10.2024 18:00;11.10.2024 18:15:00;1.139,25;508,75;1.378,50;1.543,75;304;23;-;2.655,50;957,5;1.814,25;897,25;329,25
11.10.2024 18:15;11.10.2024 18:30:00;1.142,00;518,25;1.369,75;1.589,50;96,25;23;-;2.674,50;967,75;1.799,00;1.144,75;329,5
11.10.2024 18:30;11.10.2024 18:45:00;1.133,50;611,5;1.404,25;1.593,75;17;23;-;2.689,00;973;1.834,75;1.206,25;329,75
11.10.2024 18:45;11.10.2024 19:00:00;1.131,75;621,5;1.371,75;1.604,50;1;23;-;2.686,75;975;1.818,75;1.416,75;329,5
11.10.2024 19:00;11.10.2024 19:15:00;1.128,50;605;1.342,75;1.648,50;0;23;-;2.684,75;973;1.729,50;1.484,25;329,25
11.10.2024 19:15;11.10.2024 19:30:00;1.127,50;626,5;1.305,50;1.682,75;0;23;-;2.681,25;968,75;1.713,00;1.468,25;328,75
11.10.2024 19:30;11.10.2024 19:45:00;1.114,50;609,75;1.311,00;1.699,00;0;23;-;2.665,25;973,5;1.724,75;1.474,50;328,5
11.10.2024 19:45;11.10.2024 20:00:00;1.109,75;579,5;1.307,00;1.669,00;0;23;-;2.607,50;979,5;1.699,50;1.458,50;328,75
11.10.2024 20:00;11.10.2024 20:15:00;1.107,50;623;1.340,00;1.691,00;0;23;-;2.586,50;986;1.683,00;1.502,25;329,5
11.10.2024 20:15;11.10.2024 20:30:00;1.106,50;594,75;1.256,00;1.740,25;0;23;-;2.569,75;979,5;1.635,50;1.420,25;331,75
11.10.2024 20:30;11.10.2024 20:45:00;1.098,75;562,75;1.259,75;1.794,75;0;23;-;2.578,75;975,75;1.534,50;1.201,50;328,75
11.10.2024 20:45;11.10.2024 21:00:00;1.096,25;547,25;1.284,00;1.824,25;0;23;-;2.582,50;946;1.475,50;1.025,50;329,75
11.10.2024 21:00;11.10.2024 21:15:00;1.094,25;593,25;1.288,25;1.818,00;0;23;-;2.595,50;949;1.351,00;1.149,50;328,5
11.10.2024 21:15;11.10.2024 21:30:00;1.093,00;584,25;1.205,00;1.822,75;0;23;-;2.587,50;905;1.261,00;1.112,00;328,75
11.10.2024 21:30;11.10.2024 21:45:00;1.080,75;541,5;1.252,25;1.847,50;0;23;-;2.583,00;835;1.165,25;856,5;328,75
11.10.2024 21:45;11.10.2024 22:00:00;1.077,25;535,5;1.214,75;1.884,50;0;23;-;2.547,50;788;1.127,50;772,75;328,25
11.10.2024 22:00;11.10.2024 22:15:00;1.075,50;586;1.151,50;1.844,00;0;23;-;2.548,50;720,5;1.104,50;788,25;327,75
11.10.2024 22:15;11.10.2024 22:30:00;1.073,25;588,25;1.111,00;1.819,50;0;23;-;2.550,00;632,75;1.049,25;743,75;326,25
11.10.2024 22:30;11.10.2024 22:45:00;1.063,50;576,5;1.015,00;1.772,00;0;23;-;2.539,25;582,75;1.007,00;817,25;323
11.10.2024 22:45;11.10.2024 23:00:00;1.060,00;543;1.012,00;1.743,50;0;23;-;2.502,25;561,25;981,25;711;326,5
11.10.2024 23:00;11.10.2024 23:15:00;1.059,75;619,25;1.076,50;1.749,25;0;23;-;2.486,25;557,75;961,25;470,25;321,25
11.10.2024 23:15;11.10.2024 23:30:00;1.057,75;587;1.130,00;1.723,25;0;23;-;2.483,25;523;951,25;359,25;317,75
11.10.2024 23:30;11.10.2024 23:45:00;1.051,50;572,25;1.116,50;1.710,50;0;23;-;2.438,00;476,75;920;319,5;318,75
11.10.2024 23:45;12.10.2024 00:00:00;1.050,50;538;1.119,00;1.725,25;0;23;-;2.428,50;429,75;920;212,5;318,25
12.10.2024 00:00;12.10.2024 00:15:00;1.048,25;602;1.126,00;1.764,00;0;23,25;-;2.408,25;426,5;794,5;443;309,5
12.10.2024 00:15;12.10.2024 00:30:00;1.047,75;559,25;1.176,25;1.808,25;0;23,25;-;2.379,00;424,25;754,25;321,25;312,25
12.10.2024 00:30;12.10.2024 00:45:00;1.045,25;546,25;1.164,00;1.829,75;0;23,25;-;2.324,50;418,5;723,5;174,75;313
12.10.2024 00:45;12.10.2024 01:00:00;1.044,00;546,25;1.089,25;1.841,50;0;23,25;-;2.231,50;418,75;724,25;132,25;312,75
12.10.2024 01:00;12.10.2024 01:15:00;1.044,00;605;1.052,00;1.869,50;0;23,25;-;2.046,75;403,25;677,5;151,75;312
12.10.2024 01:15;12.10.2024 01:30:00;1.042,50;576,25;1.033,00;1.880,25;0;23,25;-;1.975,75;404,75;688,25;136;310,75
12.10.2024 01:30;12.10.2024 01:45:00;1.044,75;536;1.038,50;1.858,75;0;23,25;-;1.959,50;411;686,75;13;309,75
12.10.2024 01:45;12.10.2024 02:00:00;1.046,00;532,75;996,5;1.812,75;0;23,25;-;1.931,25;410,5;687,75;13;311
12.10.2024 02:00;12.10.2024 02:15:00;1.045,25;549,75;1.011,25;1.794,75;0;23,25;-;1.885,25;321;730,75;173,5;312,5
12.10.2024 02:15;12.10.2024 02:30:00;1.045,50;536,5;1.058,50;1.774,75;0;23,25;-;1.882,25;313,25;748,75;117,5;314,25
12.10.2024 02:30;12.10.2024 02:45:00;1.050,00;519;1.089,75;1.769,25;0;23,25;-;1.910,50;318,25;742,25;73;314,5
12.10.2024 02:45;12.10.2024 03:00:00;1.052,00;517,25;1.083,50;1.755,75;0;23,25;-;1.910,50;317,75;728,5;52,25;311,5
12.10.2024 03:00;12.10.2024 03:15:00;1.053,75;518,25;1.083,75;1.769,25;0;23,25;-;1.876,50;319;682;13,25;309,5
12.10.2024 03:15;12.10.2024 03:30:00;1.055,50;513,25;1.098,00;1.778,75;0;23,25;-;1.851,25;319;683,75;6,5;310,5
12.10.2024 03:30;12.10.2024 03:45:00;1.066,25;507,5;1.057,75;1.795,50;0;23,25;-;1.845,25;317,75;684,25;3;310,75
12.10.2024 03:45;12.10.2024 04:00:00;1.074,75;508,75;1.018,00;1.834,75;0;23,25;-;1.850,25;316,5;681;2,75;309
12.10.2024 04:00;12.10.2024 04:15:00;1.076,25;534,25;981,5;1.846,50;0;23,25;-;1.863,75;313;646,75;56,25;310,5
12.10.2024 04:15;12.10.2024 04:30:00;1.080,50;526;1.010,50;1.849,50;0;23,25;-;1.858,25;309,75;658,25;56,25;308
12.10.2024 04:30;12.10.2024 04:45:00;1.086,25;518;1.085,50;1.893,75;0;23,25;-;1.863,50;310;665,75;70,75;311,25
12.10.2024 04:45;12.10.2024 05:00:00;1.090,75;506;1.198,50;1.976,25;0;23,25;-;1.856,50;311,25;656,75;55,75;313
12.10.2024 05:00;12.10.2024 05:15:00;1.094,50;517;1.283,75;2.061,50;0;23,25;-;1.866,50;306,75;642;67,75;312
12.10.2024 05:15;12.10.2024 05:30:00;1.100,75;506,5;1.285,25;2.155,50;0;23,25;-;1.871,50;308,75;644,75;51,75;311
12.10.2024 05:30;12.10.2024 05:45:00;1.110,50;507,75;1.308,75;2.240,00;0;23,25;-;1.854,25;309,5;651,25;40,5;311,25
12.10.2024 05:45;12.10.2024 06:00:00;1.121,25;528,75;1.314,50;2.365,00;0;23,25;-;1.858,50;313,25;653,75;25,5;311,25
12.10.2024 06:00;12.10.2024 06:15:00;1.127,75;520,75;1.310,50;2.572,75;0;23,25;-;1.877,50;314,25;666;94,25;310,75
12.10.2024 06:15;12.10.2024 06:30:00;1.133,25;533,5;1.308,25;2.778,50;0;23,25;-;1.900,25;317;677,75;129,25;299
12.10.2024 06:30;12.10.2024 06:45:00;1.137,50;542,25;1.274,50;2.946,00;0;23,25;-;1.893,25;320,5;690,25;150;300
12.10.2024 06:45;12.10.2024 07:00:00;1.138,75;541,75;1.251,75;3.050,75;0;23,25;-;1.896,50;323,5;688,5;163;299,25
12.10.2024 07:00;12.10.2024 07:15:00;1.140,00;570,75;1.257,75;3.137,75;0,25;23,25;-;1.854,75;320,75;684,25;153,25;300,5
12.10.2024 07:15;12.10.2024 07:30:00;1.142,50;553,5;1.273,75;3.229,25;3,25;23,25;-;1.863,50;320,5;688,5;122,25;302
12.10.2024 07:30;12.10.2024 07:45:00;1.135,75;568,5;1.264,50;3.302,25;42,5;23,25;-;1.847,00;321,75;696,5;173,5;302
12.10.2024 07:45;12.10.2024 08:00:00;1.134,00;584;1.238,25;3.372,50;213,25;23,25;-;1.830,00;321,5;709,5;261;303,25
12.10.2024 08:00;12.10.2024 08:15:00;1.133,50;571,5;1.235,50;3.423,00;574;23,25;-;1.720,25;267;708,25;376,5;303
12.10.2024 08:15;12.10.2024 08:30:00;1.135,00;539,5;1.243,75;3.435,25;1.007,25;23,25;-;1.760,25;246,75;699,25;236;302,5
12.10.2024 08:30;12.10.2024 08:45:00;1.128,50;547;1.248,25;3.499,25;1.482,25;23,25;-;1.666,25;247,25;695;146,25;302,5
12.10.2024 08:45;12.10.2024 09:00:00;1.130,75;532,5;1.231,00;3.533,00;1.985,75;23,25;-;1.436,25;243,75;696,75;60,5;301,25
12.10.2024 09:00;12.10.2024 09:15:00;1.139,00;554,75;1.203,25;3.534,75;2.514,00;23,25;-;1.196,75;246,25;676,5;152,75;298,5
12.10.2024 09:15;12.10.2024 09:30:00;1.145,25;525,25;1.188,50;3.484,50;3.057,50;23,25;-;1.163,50;243,5;634,5;57;296,75
12.10.2024 09:30;12.10.2024 09:45:00;1.134,00;519;1.178,25;3.307,00;3.585,50;23,25;-;1.063,75;241,75;602,5;30,75;294,5
12.10.2024 09:45;12.10.2024 10:00:00;1.131,25;521;1.180,25;3.107,00;4.081,75;23,25;-;1.074,50;243,5;589;25;293
12.10.2024 10:00;12.10.2024 10:15:00;1.130,75;532,5;1.174,75;2.877,25;4.578,50;23,25;-;1.078,00;243;548;25,5;292,5
12.10.2024 10:15;12.10.2024 10:30:00;1.133,00;527,25;1.171,50;2.593,25;5.065,25;23,25;-;1.070,25;239,5;540,5;4;293,25
12.10.2024 10:30;12.10.2024 10:45:00;1.124,75;517,75;1.169,50;2.373,75;5.455,75;23,25;-;1.063,50;239;527;0,5;291,5
12.10.2024 10:45;12.10.2024 11:00:00;1.123,25;498,25;1.161,00;2.224,50;5.787,75;23,25;-;1.044,75;249;515,25;0,5;290,75
12.10.2024 11:00;12.10.2024 11:15:00;1.118,75;503;1.151,00;2.180,75;6.051,75;23,25;-;1.050,00;262,5;514;6;289,75
12.10.2024 11:15;12.10.2024 11:30:00;1.117,75;502,5;1.133,00;2.195,00;6.324,25;23,25;-;1.058,00;270,75;513,25;2,75;289,25
12.10.2024 11:30;12.10.2024 11:45:00;1.110,00;508,25;1.094,00;2.196,50;6.565,50;23,25;-;1.048,25;285,5;505,75;48,5;287,5
12.10.2024 11:45;12.10.2024 12:00:00;1.106,75;506,75;1.040,75;2.246,00;6.661,00;23,25;-;1.043,75;296,75;507,5;36,25;284,75
12.10.2024 12:00;12.10.2024 12:15:00;1.101,75;512;995;2.434,25;6.752,00;23,25;-;1.074,25;305,5;498;0,5;287,5
12.10.2024 12:15;12.10.2024 12:30:00;1.102,25;506,5;949;2.595,50;6.715,75;23,25;-;1.062,00;305,25;494;0,75;288,5
12.10.2024 12:30;12.10.2024 12:45:00;1.103,75;497,25;959,5;2.746,75;6.751,00;23,25;-;1.057,50;306,25;489,25;0,75;289
12.10.2024 12:45;12.10.2024 13:00:00;1.103,00;487,75;1.000,25;2.839,50;6.656,75;23,25;-;1.059,75;311;486;0,75;290,75
12.10.2024 13:00;12.10.2024 13:15:00;1.103,50;488,5;1.040,50;2.926,50;6.553,50;23,25;-;1.059,50;311,75;485,25;0,75;291
12.10.2024 13:15;12.10.2024 13:30:00;1.106,00;496,5;962,5;2.975,50;6.352,00;23,25;-;1.061,50;307,75;477,75;13,25;291
12.10.2024 13:30;12.10.2024 13:45:00;1.112,25;495;939,5;3.025,00;6.068,75;23,25;-;1.059,75;308,75;473,5;0,75;290
